enterprise_id,nic2_division,byproduct_name,waste_ratio_pct,qty_annual_tonnes_estimated,unit,district,source_citation
KA-ENT-000528,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000528,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000529,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,TUMAKURU,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000529,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,TUMAKURU,FAO Agricultural Services Bulletin 136
KA-ENT-000530,10,Rice Husk,20.0,20.0,tonnes/year,DAKSHIN KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000530,10,Rice Bran,10.0,10.0,tonnes/year,DAKSHIN KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000531,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,KOLAR,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000531,25,Machining Swarf,12.0,12.0,tonnes/year,KOLAR,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000531,25,Mill Scale,10.0,10.0,tonnes/year,KOLAR,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000532,10,Rice Husk,20.0,20.0,tonnes/year,HAVERI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000532,10,Rice Bran,10.0,10.0,tonnes/year,HAVERI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000533,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000533,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000534,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000534,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000535,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,RAICHUR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000535,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,RAICHUR,FAO Agricultural Services Bulletin 136
KA-ENT-000536,10,Rice Husk,20.0,20.0,tonnes/year,KOPPAL,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000536,10,Rice Bran,10.0,10.0,tonnes/year,KOPPAL,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000537,16,Sawdust,25.0,25.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000537,16,Wood Bark,12.0,12.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000537,16,Wood Offcuts,24.0,24.0,tonnes/year,CHIKBALLAPUR,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000538,10,Rice Husk,20.0,20.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000538,10,Rice Bran,10.0,10.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000539,10,Rice Husk,20.0,20.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000539,10,Rice Bran,10.0,10.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000540,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000540,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000541,10,Rice Husk,20.0,20.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000541,10,Rice Bran,10.0,10.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000542,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000542,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000543,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000543,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000543,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000544,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000544,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000545,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000545,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000546,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,BALLARI,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-000546,23,Kiln Fly Ash,3.0,3.0,tonnes/year,BALLARI,GIZ Clean Brick Kiln Report
KA-ENT-000547,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000547,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000548,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000548,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-000549,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000549,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000549,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000550,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000550,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-000551,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,TUMAKURU,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000551,25,Machining Swarf,12.0,12.0,tonnes/year,TUMAKURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000551,25,Mill Scale,10.0,10.0,tonnes/year,TUMAKURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000552,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000552,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000553,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000553,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000554,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000554,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000554,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000555,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000555,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000556,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000556,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000557,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000557,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000558,10,Rice Husk,20.0,20.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000558,10,Rice Bran,10.0,10.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000559,10,Rice Husk,20.0,20.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000559,10,Rice Bran,10.0,10.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000560,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000560,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000561,10,Rice Husk,20.0,20.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000561,10,Rice Bran,10.0,10.0,tonnes/year,RAMANAGARA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000562,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000562,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000563,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000563,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000564,10,Rice Husk,20.0,20.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000564,10,Rice Bran,10.0,10.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000565,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000565,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000565,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000566,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,BELAGAVI,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-000566,23,Kiln Fly Ash,3.0,3.0,tonnes/year,BELAGAVI,GIZ Clean Brick Kiln Report
KA-ENT-000567,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000567,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000568,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,KOPPAL,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000568,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,KOPPAL,FAO Agricultural Services Bulletin 136
KA-ENT-000569,10,Rice Husk,20.0,20.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000569,10,Rice Bran,10.0,10.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000570,10,Rice Husk,20.0,20.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000570,10,Rice Bran,10.0,10.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000571,10,Rice Husk,20.0,20.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000571,10,Rice Bran,10.0,10.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000572,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,YADGIR,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000572,25,Machining Swarf,12.0,12.0,tonnes/year,YADGIR,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000572,25,Mill Scale,10.0,10.0,tonnes/year,YADGIR,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000573,10,Rice Husk,20.0,20.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000573,10,Rice Bran,10.0,10.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000574,10,Rice Husk,20.0,20.0,tonnes/year,KALABURAGI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000574,10,Rice Bran,10.0,10.0,tonnes/year,KALABURAGI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000575,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000575,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-000576,10,Rice Husk,20.0,20.0,tonnes/year,RAICHUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000576,10,Rice Bran,10.0,10.0,tonnes/year,RAICHUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000577,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000577,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000577,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000578,10,Rice Husk,20.0,20.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000578,10,Rice Bran,10.0,10.0,tonnes/year,SHIVAMOGGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000579,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000579,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000580,16,Sawdust,25.0,25.0,tonnes/year,MANDYA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000580,16,Wood Bark,12.0,12.0,tonnes/year,MANDYA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000580,16,Wood Offcuts,24.0,24.0,tonnes/year,MANDYA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000581,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000581,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-000582,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,RAICHUR,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-000582,23,Kiln Fly Ash,3.0,3.0,tonnes/year,RAICHUR,GIZ Clean Brick Kiln Report
KA-ENT-000583,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000583,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000584,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000584,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-000585,10,Rice Husk,20.0,20.0,tonnes/year,HAVERI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000585,10,Rice Bran,10.0,10.0,tonnes/year,HAVERI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000586,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000586,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000587,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000587,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000588,10,Rice Husk,20.0,20.0,tonnes/year,BIDAR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000588,10,Rice Bran,10.0,10.0,tonnes/year,BIDAR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000589,10,Rice Husk,20.0,20.0,tonnes/year,CHIKBALLAPUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000589,10,Rice Bran,10.0,10.0,tonnes/year,CHIKBALLAPUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000590,16,Sawdust,25.0,25.0,tonnes/year,SHIVAMOGGA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000590,16,Wood Bark,12.0,12.0,tonnes/year,SHIVAMOGGA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000590,16,Wood Offcuts,24.0,24.0,tonnes/year,SHIVAMOGGA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-000591,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,BENGALURU (URBAN),GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-000591,23,Kiln Fly Ash,3.0,3.0,tonnes/year,BENGALURU (URBAN),GIZ Clean Brick Kiln Report
KA-ENT-000592,10,Rice Husk,20.0,20.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000592,10,Rice Bran,10.0,10.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000593,10,Rice Husk,20.0,20.0,tonnes/year,CHITRADURGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000593,10,Rice Bran,10.0,10.0,tonnes/year,CHITRADURGA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000594,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000594,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000595,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,TUMAKURU,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000595,25,Machining Swarf,12.0,12.0,tonnes/year,TUMAKURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000595,25,Mill Scale,10.0,10.0,tonnes/year,TUMAKURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000596,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,HASSAN,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000596,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,HASSAN,FAO Agricultural Services Bulletin 136
KA-ENT-000597,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000597,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-000598,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,SHIVAMOGGA,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-000598,23,Kiln Fly Ash,3.0,3.0,tonnes/year,SHIVAMOGGA,GIZ Clean Brick Kiln Report
KA-ENT-000599,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,DAKSHIN KANNAD,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000599,25,Machining Swarf,12.0,12.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000599,25,Mill Scale,10.0,10.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000600,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,MYSURU,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-000600,25,Machining Swarf,12.0,12.0,tonnes/year,MYSURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000600,25,Mill Scale,10.0,10.0,tonnes/year,MYSURU,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-000601,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000601,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000602,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,UDUPI,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-000602,23,Kiln Fly Ash,3.0,3.0,tonnes/year,UDUPI,GIZ Clean Brick Kiln Report
KA-ENT-000603,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000603,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-000604,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000604,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-000605,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000605,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-000606,10,Rice Husk,20.0,20.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000606,10,Rice Bran,10.0,10.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000607,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000607,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-000608,10,Rice Husk,20.0,20.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000608,10,Rice Bran,10.0,10.0,tonnes/year,UDUPI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000609,10,Rice Husk,20.0,20.0,tonnes/year,HASSAN,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000609,10,Rice Bran,10.0,10.0,tonnes/year,HASSAN,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000610,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000610,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-000611,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,CHIKBALLAPUR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-000611,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,CHIKBALLAPUR,FAO Agricultural Services Bulletin 136
KA-ENT-000612,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000612,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000613,10,Rice Husk,20.0,20.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000613,10,Rice Bran,10.0,10.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000614,10,Rice Husk,20.0,20.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000614,10,Rice Bran,10.0,10.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-000615,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
