enterprise_id,enterprise_name,district,district_hq_lat,district_hq_lon,pincode,nic5_code,nic2_division,nic_description,registration_date,communication_address
KA-ENT-001145,,BELAGAVI,15.8497,74.4977,590005.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",22/12/2021,"CCB 38, H. NO. 285/B, ., GANESH PETH OLD BELAGAVI, CCB 38, H. NO. 285/B, ., BELAGAVI"
KA-ENT-001146,,KALABURAGI,17.3297,76.82,585301.0,10503,10,Manufacture of baby milk foods,17/12/2021,"Afzalpur, Biradar, Afzalpur Road, Afzalpur, Shirwal, Afzalpur"
KA-ENT-001147,,CHITRADURGA,14.2251,76.398,577598.0,10793,10,Processing of edible nuts,16/04/2022,"lakkavvanahalli, lakkavvanahalli, lakkavvanahalli, lakkavvanahalli, Hiriyur, Hiriyur"
KA-ENT-001148,,BENGALURU (URBAN),12.9716,77.5946,560026.0,25999,25,Manufacture of other fabricated metal products n.e.c.,10/12/2021,"NO 114, M/s SRIL KUMAR FABRICATION, CHAMARAJAPET, NO 114, JANATHA COLONY, BANGALORE SOUTH"
KA-ENT-001149,,BENGALURU (URBAN),12.9716,77.5946,560023,10750,10,Manufacture of prepared meals and dishes,29/09/2021,"NO 67, 10TH CROSS, MAGADI MAIN ROAD, NO 67, MAGADI MAIN ROAD, BANGALORE"
KA-ENT-001150,,MYSURU,12.2958,76.6394,560091.0,23912,23,"Manufacture of refractory bricks, blocks tiles and similar refractory ceramic constructional goods",24/09/2021,"322, 5TH BLOCK D GROUP EMPLYEE LAYOUT, MAIN ROAD, 322, HERAVALLI, BENGALORE"
KA-ENT-001151,,BENGALURU (RURAL),13.1986,77.7066,561205.0,10502,10,"Manufacture of milk-powder, ice-cream powder and condensed milk except baby milk food",25/09/2021,"#45, SREE HOTEL AND CONDIMENTS, NANDI HILLS ROAD, #45, 1, BANGALORE RURAL"
KA-ENT-001152,,RAICHUR,16.212,77.3439,584101.0,10719,10,Manufacture of other bakery products n.e.c.,10/12/2021,"Sri ganesh bakery, Near basaveshwar circle, LINGSUR ROAD, Sri ganesh bakery, Sri ganesh bakery, RAICHUR"
KA-ENT-001153,,BELAGAVI,15.8497,74.4977,591123.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",07/02/2022,"KASHI PETH, KASHI PETH, KASHI PETH, KASHI PETH, RAMDURG, RAMDURG"
KA-ENT-001154,,VIJAYAPURA,16.8302,75.71,586203.0,16294,16,"Manufacture of various articles made of bamboo, cane and grass",07/02/2022,"473, chadramadevi, AT- DONUR, 473, 473, bijapur"
KA-ENT-001155,,BIDAR,17.9104,77.5199,585403,10801,10,Manufacture of cattle feed,29/09/2021,"PLOT NO. 30, SHIVAJI NAGAR, BIDAR, PLOT NO. 30, BIDAR, BIDAR"
KA-ENT-001156,,MYSURU,12.2958,76.6394,571105,23921,23,Manufacture of bricks,29/09/2021,"MARADURU, KASABA HOBLI, MARADURU, MARADURU, HUNSUR TALLUKU, HUNSUR"
KA-ENT-001157,,BENGALURU (URBAN),12.9716,77.5946,560053,13131,13,Finishing of cotton and blended cotton textiles.,29/09/2021,"NO.25/1, -, CHICKPET CROSS, NO.25/1, D S MARKET, BANGALORE"
KA-ENT-001158,,BENGALURU (URBAN),12.9716,77.5946,560054,23101,23,"Manufacture of glass in primary or semi-manufactured forms (such as sheets & plate glass) including mirror sheets and wired, coloured, tinted, toughened or laminated glass",29/09/2021,"No.3, Ground Floor, HMT Main Road, Mathikere, No.3, Railway Parallel Road,, Bangalore"
KA-ENT-001159,,BELAGAVI,15.8497,74.4977,591232,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",29/09/2021,"Hosatti, Murageppa padasalagi, Near khp school, Hosatti, Hosatti, Athani"
KA-ENT-001160,,BENGALURU (URBAN),12.9716,77.5946,560082,10619,10,Other grain milling and processing n.e.c.,30/04/2021,"#150 - 1, Yagna Organics, Somanahalli Gate, #150 - 1, Kanakapur Main Road, Bengaluru"
KA-ENT-001161,,BENGALURU (URBAN),12.9716,77.5946,560091.0,25119,25,Manufacture of other structural metal products,20/07/2021,"48/10, kt gowda building, 5th cross road, 48/10, magadi main road, bangalore"
KA-ENT-001162,,MYSURU,12.2958,76.6394,570019.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",20/07/2021,"DOOR  NO, GHOUSIYA   NAGAR  MAIN ROAD, GHAUSIYA NAGAR, DOOR  NO, A BLOCK, MYSORE"
KA-ENT-001163,,BENGALURU (URBAN),12.9716,77.5946,560001.0,13922,13,Manufacture of crocheted made up textile goods except apparel,30/01/2021,"SHOP NO.4, CORPORATION BUILDINGS, OFF COMMERCIAL STREET, SHOP NO.4, DISPENSARY ROAD, BANGALORE"
KA-ENT-001164,,UDUPI,13.3409,74.7421,576247.0,25999,25,Manufacture of other fabricated metal products n.e.c.,02/07/2022,"II-390, NAYAKWADI, MAIN ROAD, II-390, NAYAKWADI, GUJJADI"
KA-ENT-001165,,BELAGAVI,15.8497,74.4977,591101.0,16109,16,Activities related to saw milling and planing of wood n.e.c.,24/10/2021,"157/1/B, Main road, Gokak belagavi main road, 157/1/B, Ankalgi, Belagavi"
KA-ENT-001166,,CHIKBALLAPUR,13.4355,77.7315,561208.0,10309,10,Preservation of fruit and vegetables n.e.c.,09/09/2021,"GOWRIBIDANUR, MAIN ROAD, ., GOWRIBIDANUR, ., GOWRIBIDANUR"
KA-ENT-001167,,TUMAKURU,13.3379,77.1173,572220.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",22/07/2020,"Kallur Kadaba Hobli, Kallur Kadaba Hobli, Old Post office Road, Kallur Kadaba Hobli, Gubbi taluk, Kallur"
KA-ENT-001168,,BELAGAVI,15.8497,74.4977,591302.0,16294,16,"Manufacture of various articles made of bamboo, cane and grass",22/07/2020,"H NO 363, KUPATAGIRI CROSS, KUPPATAGIRI, H NO 363, KHANAPUR, KHANAPUR"
KA-ENT-001169,,CHIKKAMAGALURU,13.3161,75.772,577101.0,16101,16,Sawing and planing of wood,22/07/2020,"2, KIADB Industrial Area, Ambale Road, 2, 1, Chikmagalur"
KA-ENT-001170,,BENGALURU (URBAN),12.9716,77.5946,560017.0,10750,10,Manufacture of prepared meals and dishes,03/05/2021,"NO 26 ,1ST MAIN, sumeet kumar sharma, MURUGESHPALYA, NO 26 ,1ST MAIN, N R LAYOUT, BANGLORE01"
KA-ENT-001171,,BENGALURU (URBAN),12.9716,77.5946,560093.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",03/05/2021,"118/B, GROUND, KG PURU MAIN ROAD, 118/B, C V RAMAN NAGAR, BENGALURU"
KA-ENT-001172,,BAGALKOT,16.1833,75.7,587125.0,25119,25,Manufacture of other structural metal products,02/11/2020,"GP NO: 814, PLOT NO: 176, TONDIHAL, GP NO: 814, ILAKAL, DIST: BAGALKOT"
KA-ENT-001173,,BENGALURU (URBAN),12.9716,77.5946,562106.0,23921,23,Manufacture of bricks,02/11/2020,"SY.NO.383, MADIVALA VILLAGE, KASABA HOBLI, ANEKAL TALUK, SY.NO.383, MARSUR POST, BANGALORE"
KA-ENT-001174,,RAICHUR,16.212,77.3439,584138.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",03/05/2021,"1, DIDDIGI, BALAGANUR ROAD, 1, 1, Sindhanur"
KA-ENT-001175,,TUMAKURU,13.3379,77.1173,572104.0,10612,10,Rice milling,23/07/2021,"1, A.P.M.C YARD, BATAWADI, 1, 0, TUMAKURU"
KA-ENT-001176,,TUMAKURU,13.3379,77.1173,572104.0,23999,23,"Manufacture of other non-metallic mineral products n.e.c. (includes asbestos yarn and fabric, and articles of asbestos yarn and fabric such as clothing, headgear, footwear, cord, string, paper o felt; friction material with a basis of asbestos or other mineral substances or of cellulose including unmounted articles such as friction material; mineral insulating material (slag wool, rockwool and similar mineral wools, exfoliated vermiculite, expanded clays and similar insulating material); products of glass wool for heat-insulating; articles of asphalt or of similar material (e.g. coal tar pitch), gypsum and articles of other mineral substances)",24/03/2021,"Sy No 9, Maranayakana Palya, Behind Siddaganga Math Road, Sy No 9, Urdigere Hobli, Tumakuru"
KA-ENT-001177,,VIJAYAPURA,16.8302,75.71,586108.0,16294,16,"Manufacture of various articles made of bamboo, cane and grass",07/09/2021,"BHAJANTRI ONI, HONAGANAHALLI, HONAGANAHALLI, BHAJANTRI ONI, HONAGANAHALLI, VIJAYAPURA"
KA-ENT-001178,,RAICHUR,16.212,77.3439,584143.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",05/05/2021,"1, POTHNAL, MANVI ROAD, 1, 1, MANVI"
KA-ENT-001179,,BENGALURU (URBAN),12.9716,77.5946,560062.0,10615,10,"Vegetable milling (production of flour or meal of dried leguminous vegetables(except dal), of roots or tubers, or of edible nuts)",24/07/2020,"B-311, Real House Apartment, Anjanapura, B-311, JP Nagar 9th phase, Bangalore"
KA-ENT-001180,,TUMAKURU,13.3379,77.1173,572126.0,10795,10,Grinding and processing of spices,11/05/2021,"PLOT NO 82-90, ANCHEPALYA, 1st MAIN, PLOT NO 82-90, Ist STAGE, KUNIGAL"
KA-ENT-001181,,BENGALURU (URBAN),12.9716,77.5946,560079.0,25939,25,"Manufacture of general hardware (saws and sawblades, including circular sawbl ades and chainsaw blades, moulding boxes, vices, clamps etc.)",07/11/2020,"NO .15, 2 N D B CROSS, KAMAKSHIPALYA, NO .15, VRUSHABHAVTHI NAGAR, BANGALORE"
KA-ENT-001182,,SHIVAMOGGA,13.9299,75.5681,577201.0,25920,25,Machining; treatment and coating of metals,07/11/2020,"., RAZI TRANSPORT, SHANTHI NAGARA, ., SHANTHI NAGARA, SHIMOGA"
KA-ENT-001183,,BENGALURU (RURAL),13.1986,77.7066,562135.0,16299,16,Manufacture of other wood products n.e.c.,04/08/2020,"1ST WARD, DEVI NAGARA, DEVI NAGARA, 1ST WARD, BY PASS ROAD, BANGALORE RURAL"
KA-ENT-001184,,BAGALKOT,16.1833,75.7,587311.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",04/08/2020,"WARD 04, BASAV NAGAR, SCHOOL, WARD 04, NUTAN VIDYALYA SCHOOL, BANAHATTI"
KA-ENT-001185,,BENGALURU (URBAN),12.9716,77.5946,562106.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",04/08/2020,"WARD NO 8, DOOR NO 110, ANEKAL, WARD NO 8, PUMP HOUSE, BANGALORE"
KA-ENT-001186,,BIDAR,17.9104,77.5199,585328.0,10613,10,Dal (pulses) milling,27/07/2021,"5-1-141, Balaji Nagar, Bhalki, 5-1-141, Bhalki, Bhalki"
KA-ENT-001187,,BENGALURU (URBAN),12.9716,77.5946,560070.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",03/11/2020,"02, Brigade MM Complex, K R Road, 02, Block A, Bangalore"
KA-ENT-001188,,GADAG,15.43,75.62,582102.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",20/07/2021,"0, HUCHCHIRESHWAR NAGARA, BETAGERI, 0, 2 BATCH, GADAG"
KA-ENT-001189,,DAVANGERE,14.4644,75.9218,577001.0,25999,25,Manufacture of other fabricated metal products n.e.c.,20/07/2021,"MASJID COMPLEX, HUSSAINI ENGINEERING WORKS, NEAR ALIQRA SCHOOL, MASJID COMPLEX, S.S.M NAGAR, DAVANGERE"
KA-ENT-001190,,CHIKBALLAPUR,13.4355,77.7315,561207.0,23944,23,"Manufacture of quicklime, slaked lime and hydraulic lime (excluding chewing lime)",25/09/2021,"OPP GRAMIN BANK ROAD, 23RD WARD, DVG ROAD, OPP GRAMIN BANK ROAD, BAGEPALLI TALUK, CHIKKABALLAPUR"
KA-ENT-001191,,BALLARI,15.1394,76.9214,583101.0,10405,10,Manufacture of non-edible animal oil and fats,25/09/2021,"#85/h ward no 16, Bellary, raghavendra theatre, #85/h ward no 16, -, Bellary"
KA-ENT-001192,,BENGALURU (URBAN),12.9716,77.5946,560035.0,10611,10,Flour milling,19/02/2022,"NO.1018/88, 2ND B MAIN ROAD, SARJAPUR ROAD, NO.1018/88, DODDAKANNALLI, BANGALORE"
KA-ENT-001193,,KALABURAGI,17.3297,76.82,585324.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",19/02/2022,"GULBARGA ROAD SUULEP, SULEPETH, GULBARGA ROAD, GULBARGA ROAD SUULEP, CHINCHOLI, SULEPETH"
KA-ENT-001194,,BENGALURU (URBAN),12.9716,77.5946,560016.0,25991,25,"Manufacture of metal fasteners (nails, rivets, tacks, pins, staples, washers and similar non-threaded products and nuts, bolts, screws and other threaded products)",19/02/2022,"NO 89,K NO 41/B, Baba Lane,4th Main, 3rd Cross Dargah Mohalla, NO 89,K NO 41/B, NO 89,K NO 41/B, BANGALORE"
KA-ENT-001195,,BELAGAVI,15.8497,74.4977,590009.0,10309,10,Preservation of fruit and vegetables n.e.c.,25/06/2022,"CAFETERIA, MLIRC, MARATHA LIRC, CAFETERIA, ., BELAGAVI"
KA-ENT-001196,,BENGALURU (URBAN),12.9716,77.5946,560091.0,25933,25,"Manufacture of hand tools such as pliers, screwdrivers, press tools,blacksmiths’ tools, drills, punches, milling cutters etc.",02/07/2021,"# SY NO - 111, KARIOBANAHALLI, BANGALORE, # SY NO - 111, BANGALORE  NORTH, BANGALORE"
KA-ENT-001197,,BENGALURU (URBAN),12.9716,77.5946,560002.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",25/03/2021,"NO.62, SWASTIK MANSION, KALASIPALYAM, NEW EXTENSION,, NO.62, 2ND CROSS,, BANGALORE"
KA-ENT-001198,,DHARWAD,15.4589,75.0078,580024.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",25/02/2021,"0, 0, ALTAF NAGAR OLD HUBLI, 0, 0, Hubli"
KA-ENT-001199,,BENGALURU (URBAN),12.9716,77.5946,560039.0,13999,13,Manufacture of other textiles/textile products n.e.c.,25/02/2021,"455, ITI HBCS LAYOUT, THE CLUB ROAD, 455, Mysore Road, BANGALORE"
KA-ENT-001200,,SHIVAMOGGA,13.9299,75.5681,577301.0,10207,10,Production of fishmeal for human consumption or animal feed,25/02/2021,"GROUND FLOOR, LOWER HUTTA, B H ROAD, GROUND FLOOR, WARD NO 02, BHADRAVATHI"
KA-ENT-001201,,BENGALURU (URBAN),12.9716,77.5946,560044.0,25999,25,Manufacture of other fabricated metal products n.e.c.,05/12/2020,"NO.9/7, 4TH MAIN, 6TH CROSS, RAJAJINAGARA, NO.9/7, 4TH MAIN, INDL. TOWN, BANGALORE"
KA-ENT-001202,,TUMAKURU,13.3379,77.1173,572104.0,23929,23,Manufacture of other clay building materials,05/12/2020,"No 36/4-5, Via Kyatasandra, Gulur Hobli,, No 36/4-5, Haralur Post,, Tumakuru"
KA-ENT-001203,,GADAG,15.43,75.62,582102.0,10611,10,Flour milling,11/08/2021,"05, OPPOSITE SAINT JOHN SCHOOL, PALA BADAMI ROAD, 05, BETAGERI, GADAG"
KA-ENT-001204,,BENGALURU (RURAL),13.1986,77.7066,560099.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",11/08/2021,"Shop No. 1, Sy. No. 209, Raysandra Main Road, Shop No. 1, Huskore Post, Bangalore"
KA-ENT-001205,,GADAG,15.43,75.62,582101.0,10613,10,Dal (pulses) milling,08/04/2021,"PLOT NO. 406, GADAG, ANANDASHRAM ROAD, PLOT NO. 406, GADAG, GADAG"
KA-ENT-001206,,BENGALURU (RURAL),13.1986,77.7066,562125.0,10611,10,Flour milling,08/04/2021,"C-201, TRINITY SUNRISE APTS, NEAR SOMPURA GATE, C-201, SARJAPURA ROAD, SARJAPURA"
KA-ENT-001207,,RAMANAGARA,12.7157,77.2819,562159.0,10309,10,Preservation of fruit and vegetables n.e.c.,08/04/2021,"NO.89-1, WARD NO.25, HANUMANTHA NAGAR, NO.89-1, NEAR ANJANEYA SWAMY TEMPLE, RAMANAGARA"
KA-ENT-001208,,BENGALURU (URBAN),12.9716,77.5946,560086.0,10611,10,Flour milling,08/04/2021,"No.55, Kamala S Bala Byreshwara Flour mill, 15th main road,18th cross road, No.55, J C nagara, Bengaluru"
KA-ENT-001209,,YADGIR,16.7658,77.1381,585224.0,10612,10,Rice milling,30/12/2021,"SPL-03, KSSIDC INDUSTRIAL AREA, INDUSTRIAL AREA, SPL-03, SHORAPUR, SHORAPUR"
KA-ENT-001210,,BENGALURU (URBAN),12.9716,77.5946,560086.0,23934,23,Manufacture of electrical insulators and insulating fittings of ceramics,02/05/2022,"No 1 /401, Abhibhava Enterprises, Near Nandini Theater, No 1 /401, Mahalakshmipuram, Bengaluru"
KA-ENT-001211,,KOPPAL,15.3504,76.1549,583233.0,13139,13,Other activities relating to finishing of textile n.e.c.,05/07/2022,"A, Sai complex, Main road munirabad, A, B, Munirabad"
KA-ENT-001212,,DAKSHIN KANNAD,12.9141,74.856,575003.0,10509,10,Manufacture of other dairy products n.e.c.,27/09/2021,"Ground floor, tasvi elite building, kodial bail, Ground floor, behind maurishka palace, Mangalore"
KA-ENT-001213,,BENGALURU (URBAN),12.9716,77.5946,560042.0,10308,10,Manufacture of potato flour & meals and prepared meals of vegetables,31/08/2020,"NO 34,, GOLD COIN BUILDING NO 1, MEANEE AVENUE ROAD, NO 34,, ULSOOR LAKE, BENGALURU"
KA-ENT-001214,,BENGALURU (RURAL),13.1986,77.7066,561205.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",23/02/2021,"Flat no.312&313, INDUSTRIAL AREA, MAIN ROAD, Flat no.312&313, KIADB INDUSTRIAL AREA, DODDABALLAPURA"
KA-ENT-001215,,UDUPI,13.3409,74.7421,576215.0,25991,25,"Manufacture of metal fasteners (nails, rivets, tacks, pins, staples, washers and similar non-threaded products and nuts, bolts, screws and other threaded products)",02/06/2021,"01, kurpady, Kurpady, 01, 01, Karje"
KA-ENT-001216,,MYSURU,12.2958,76.6394,571301.0,23960,23,"Cutting, shaping and finishing of stone",01/07/2021,"248/1 & 2, THANDYA INDUSTRIAL AREA, NANJANGUD, 248/1 & 2, THANDAVAPURA, NANJANGUD"
KA-ENT-001217,,UTTAR KANNAD,14.8013,74.1288,581303.0,16299,16,Manufacture of other wood products n.e.c.,02/07/2021,"2053, NEAR MARUTI TEMPLE, KARWAR, 2053, KODIBAG, KARWAR"
KA-ENT-001218,,BAGALKOT,16.1833,75.7,587116.0,13999,13,Manufacture of other textiles/textile products n.e.c.,09/09/2021,"LAXMI TAILORING, SUNAG, SUNAG, LAXMI TAILORING, SUNAG, SUNAG"
KA-ENT-001219,,BENGALURU (RURAL),13.1986,77.7066,560067.0,13999,13,Manufacture of other textiles/textile products n.e.c.,09/09/2021,"GROUND FLOOR, SITE NO-110, 2ND MAIN NEW EXTN, GROUND FLOOR, SHOP NO-1, KADUGODI"
KA-ENT-001220,,BELAGAVI,15.8497,74.4977,591237.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",09/09/2021,"PLOT NO. 164, THE NIPANI INDUSTRAL ESTATE, JATRAT ROAD, PLOT NO. 164, SHIRPEWADI, NIPANI"
KA-ENT-001221,,UDUPI,13.3409,74.7421,576201.0,13991,13,Embroidery work and making of laces and fringes,26/03/2021,"01, MADDUGUDDE, KUNDAPURA, 01, KUNDAPURA, KUNDAPURA"
KA-ENT-001222,,BAGALKOT,16.1833,75.7,587311.0,23921,23,Manufacture of bricks,13/10/2021,"01, BHAJANTRI BRICKS, MOPAGAR GALLI, 01, BANAHATTI, BANAHATTI"
KA-ENT-001223,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13111,13,Preparation and spinning of cotton fiber including blended* cotton,13/10/2021,"00, Kesava building, Masidhi road, 00, 00, Doddabalapur"
KA-ENT-001224,,DHARWAD,15.4589,75.0078,580005.0,10501,10,Manufacture of pasteurised milk whether or not in bottles/ polythene packs etc. (plain or flavoured),21/12/2021,"NA, NA, NIRINATYANK HATTIR, NA, NA, DHARWAD"
KA-ENT-001225,,MYSURU,12.2958,76.6394,570019.0,16231,16,"Manufacture of wooden boxes, barrels, vats, tubs, packing cases etc.",21/12/2021,"1007, LIG, Sait Nagar, 1007, Azeez, Mysore"
KA-ENT-001226,,CHIKKAMAGALURU,13.3161,75.772,577131.0,16299,16,Manufacture of other wood products n.e.c.,24/06/2022,"60, MANJULA NILAYA, ALLAMPURA, 60, 3, CHIKKAMAGALUR"
KA-ENT-001227,,VIJAYAPURA,16.8302,75.71,586211.0,10308,10,Manufacture of potato flour & meals and prepared meals of vegetables,14/10/2021,"82, LACHYAN, LACHYAN, 82, INDI, VIJAYAPURA"
KA-ENT-001228,,BENGALURU (URBAN),12.9716,77.5946,560102.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",29/01/2021,"1st Floor, No 1662, HSR Layout, 27th Main Road, 1st Floor, No 1662, HSR Layout, Bengaluru"
KA-ENT-001229,,BENGALURU (URBAN),12.9716,77.5946,560001.0,10792,10,"Coffee curing, roasting, grinding blending etc. and manufacturing of coffee products",29/01/2021,"34,, 4TH floor, kasturba cross road,, 34,, -, Bangalore Urban"
KA-ENT-001230,,TUMAKURU,13.3379,77.1173,572125.0,23921,23,Manufacture of bricks,21/01/2021,"197, Mahalakshmi medicals, Kallembella hobli, 197, Seebi Agrahara post, Sira taluk"
KA-ENT-001231,,RAMANAGARA,12.7157,77.2819,562159.0,13999,13,Manufacture of other textiles/textile products n.e.c.,21/01/2021,"20TH WARD, 0, RAMANAGARA, 20TH WARD, 0, RAMANAGARA"
KA-ENT-001232,,DAKSHIN KANNAD,12.9141,74.856,575011.0,16293,16,Manufacture of wooden agricultural implements,21/01/2021,"PLOT NO 134F, KALIKAMBA INDUSTRIES BLDG, BAIKAMPADY, PLOT NO 134F, BAIKAMPADY, MANGALORE"
KA-ENT-001233,,CHIKKAMAGALURU,13.3161,75.772,577123.0,10301,10,Sun-drying of fruit and vegetables,28/10/2020,"-, Brindavana, Koppa Road, -, Srilakshmi Medicals, Chikmagalur"
KA-ENT-001234,,BENGALURU (URBAN),12.9716,77.5946,560105,25920,25,Machining; treatment and coating of metals,20/04/2021,"spl 15, bangalore technologies, jigani 2nd stage, spl 15, -, bangalore"
KA-ENT-001235,,BENGALURU (RURAL),13.1986,77.7066,561203,23954,23,Manufacture of R.C.C. bricks and blocks,28/04/2021,"Survey No 81, Shanubhoganahalli, Bengaluru (Bangalore) Rural, Survey No 81, Arakere, Bangalore"
KA-ENT-001236,,BELAGAVI,15.8497,74.4977,590010.0,10101,10,"Mutton-slaughtering, preparation",09/09/2021,"H NO 110, YAMANAPUR, P B ROAD, H NO 110, 110, BELGAUM"
KA-ENT-001237,,KALABURAGI,17.3297,76.82,585310.0,16299,16,Manufacture of other wood products n.e.c.,15/10/2020,"0, 0, MAIN ROAD, 0, 0, JEWARGI"
KA-ENT-001238,,DHARWAD,15.4589,75.0078,580029.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",15/10/2020,"2nd floor 227, bhavani arcade opp basava vana new cotton market, near old bus stand, 2nd floor 227, 227, hubballi"
KA-ENT-001239,,HASSAN,13.0068,76.1004,573201.0,23960,23,"Cutting, shaping and finishing of stone",15/10/2020,"AOB/1, KSSIDC INDUSTRIAL ESTATE, ARASIKERE ROAD, AOB/1, DAIRY CIRCLE, HASSAN"
KA-ENT-001240,,UDUPI,13.3409,74.7421,576213.0,10505,10,"Manufacture of ice-cream, kulfi etc.",01/12/2020,"Survey no. 62-3D, Factory, Panchayat Road, Survey no. 62-3D, Brahmavar, Brahmavar"
